date,state,district,total_enrolments,biometric_updates,demographic_updates,anomaly_score
2025-09-14,Assam,Lakhimpur,15,73.0,57.0,-0.19725884886654238
2025-09-14,Assam,Marigaon,36,40.0,21.0,-0.20968386683970197
2025-09-14,Assam,Nagaon,89,67.0,56.0,-0.1835070768238995
2025-09-14,Assam,Nalbari,7,15.0,12.0,-0.21901977836107706
2025-09-14,Assam,North Cachar Hills,3,26.0,4.0,-0.21607464291504658
2025-09-14,Assam,Sibsagar,6,21.0,6.0,-0.21745967669026067
2025-09-14,Assam,Sonitpur,47,99.0,102.0,-0.19024545774683965
2025-09-14,Assam,Tinsukia,2,4.0,19.0,-0.2147257617097455
2025-09-14,Assam,Udalguri,2,5.0,7.0,-0.22173910438478522
2025-09-14,Bihar,Araria,15,23.0,449.0,-0.07453963558946985
2025-09-14,Bihar,Arwal,2,10.0,63.0,-0.1893214012107835
2025-09-14,Bihar,Aurangabad,10,17.0,120.0,-0.18430117257227535
2025-09-14,Bihar,Banka,30,55.0,155.0,-0.1774084630771578
2025-09-14,Bihar,Begusarai,7,21.0,112.0,-0.18106780615206497
2025-09-14,Bihar,Bhagalpur,60,131.0,214.0,-0.15758373173125267
2025-09-14,Bihar,Bhojpur,15,57.0,457.0,-0.06758017478465478
2025-09-14,Bihar,Buxar,3,13.0,85.0,-0.1830016582606035
2025-09-14,Bihar,Darbhanga,41,139.0,358.0,-0.09789384983046745
2025-09-14,Bihar,East Champaran,92,51.0,564.0,-0.058785347792991605
2025-09-14,Bihar,Gaya,30,61.0,287.0,-0.12255204019618277
2025-09-14,Bihar,Gopalganj,30,46.0,190.0,-0.16831537306298666
2025-09-14,Bihar,Jamui,28,28.0,66.0,-0.20167167458284224
2025-09-14,Bihar,Jehanabad,27,39.0,85.0,-0.19510986582242207
2025-09-14,Bihar,Kaimur (Bhabua),6,16.0,27.0,-0.21004385308357676
2025-09-14,Bihar,Katihar,38,66.0,199.0,-0.16174206299563942
2025-09-14,Bihar,Khagaria,17,16.0,58.0,-0.20435309591183215
2025-09-14,Bihar,Kishanganj,92,23.0,389.0,-0.10957184897089572
2025-09-14,Bihar,Lakhisarai,8,20.0,71.0,-0.19276400472606692
2025-09-14,Bihar,Madhepura,11,43.0,66.0,-0.19531540296032102
2025-09-14,Bihar,Madhubani,25,74.0,177.0,-0.16974176105681704
2025-09-14,Bihar,Munger,3,16.0,63.0,-0.19040267285289986
2025-09-14,Bihar,Muzaffarpur,77,185.0,397.0,-0.10063083055797467
2025-09-14,Bihar,Nalanda,17,31.0,257.0,-0.13801430090361277
2025-09-14,Bihar,Nawada,30,45.0,140.0,-0.18497642971033046
2025-09-14,Bihar,Patna,73,164.0,517.0,-0.06498903662770317
2025-09-14,Bihar,Purnia,31,93.0,168.0,-0.17186292748537768
2025-09-14,Bihar,Rohtas,13,28.0,251.0,-0.13810327642702352
2025-09-14,Bihar,Saharsa,69,88.0,163.0,-0.17452897604695705
2025-09-14,Bihar,Samastipur,81,133.0,435.0,-0.08679592800069436
2025-09-14,Bihar,Saran,44,60.0,149.0,-0.18109494989968405
2025-09-14,Bihar,Sheikhpura,1,28.0,16.0,-0.20685994237747063
2025-09-14,Bihar,Sheohar,3,12.0,65.0,-0.1911669808986724
2025-09-14,Bihar,Sitamarhi,43,50.0,125.0,-0.18923098729872345
2025-09-14,Bihar,Siwan,20,44.0,137.0,-0.18492286562417393
2025-09-14,Bihar,Supaul,8,26.0,163.0,-0.17087632843525702
2025-09-14,Bihar,Vaishali,22,36.0,215.0,-0.15693742085479312
2025-09-14,Bihar,West Champaran,81,41.0,381.0,-0.10625615777281922
2025-09-14,Chandigarh,Chandigarh,16,96.0,48.0,-0.1969471853895357
2025-09-14,Chhattisgarh,Balod,4,148.0,4.0,-0.18119207266712656
2025-09-14,Chhattisgarh,Baloda Bazar,12,48.0,58.0,-0.19655576185253992
2025-09-14,Chhattisgarh,Balrampur,21,27.0,34.0,-0.21110239802171793
2025-09-14,Chhattisgarh,Bemetara,6,29.0,20.0,-0.21280954937068258
2025-09-14,Chhattisgarh,Bijapur,1,2.0,1.0,-0.2225176749159174
2025-09-14,Chhattisgarh,Bilaspur,14,117.0,44.0,-0.19323057030294516
2025-09-14,Chhattisgarh,Dakshin Bastar Dantewada,2,140.0,0.0,-0.18585894042205098
2025-09-14,Chhattisgarh,Durg,7,8.0,18.0,-0.21720681374760836
2025-09-14,Chhattisgarh,Gaurela-pendra-marwahi,2,0.0,0.0,-0.23210581962812715
2025-09-14,Chhattisgarh,Janjgir-champa,24,246.0,28.0,-0.1708141418516435
2025-09-14,Chhattisgarh,Jashpur,1,21.0,8.0,-0.21310844045316718
2025-09-14,Chhattisgarh,Kabeerdham,4,36.0,0.0,-0.21463491852498257
2025-09-14,Chhattisgarh,Kawardha,14,71.0,88.0,-0.1848835905215807
2025-09-14,Chhattisgarh,Kondagaon,1,1.0,2.0,-0.22336250653464457
2025-09-14,Chhattisgarh,Korba,15,196.0,34.0,-0.1804065282303955
2025-09-14,Chhattisgarh,Koriya,1,1.0,2.0,-0.22336250653464457
2025-09-14,Chhattisgarh,Mahasamund,36,68.0,52.0,-0.19856107780752602
2025-09-14,Chhattisgarh,Mungeli,2,113.0,7.0,-0.19217942306404623
2025-09-14,Chhattisgarh,Raigarh,34,716.0,7.0,-0.12014652410268489
2025-09-14,Chhattisgarh,Raipur,35,130.0,51.0,-0.194792478953547
2025-09-14,Chhattisgarh,Sakti,1,0.0,10.0,-0.21950716358032812
2025-09-14,Chhattisgarh,Surguja,3,48.0,99.0,-0.17576314025653084
2025-09-14,Dadra and Nagar Haveli,Dadra and Nagar Haveli,3,24.0,14.0,-0.2133559092541008
2025-09-14,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,5.0,7.0,-0.218287519272993
2025-09-14,Daman and Diu,Daman,1,5.0,1.0,-0.22095637961940195
2025-09-14,Delhi,Central Delhi,4,51.0,20.0,-0.20322175127778452
2025-09-14,Delhi,East Delhi,39,240.0,83.0,-0.17746607209895937
2025-09-14,Delhi,North Delhi,8,101.0,40.0,-0.19123656504753378
2025-09-14,Delhi,North East,13,49.0,10.0,-0.20996661864552446
2025-09-14,Delhi,North East Delhi,30,189.0,80.0,-0.1833924143296221
2025-09-14,Delhi,North West Delhi,41,372.0,208.0,-0.1468363055236398
2025-09-14,Delhi,Shahdara,4,4.0,31.0,-0.20842709647809565
2025-09-14,Delhi,South Delhi,64,320.0,85.0,-0.17209282445308316
2025-09-14,Delhi,South West Delhi,24,142.0,54.0,-0.19242475830491335
2025-09-14,Delhi,West Delhi,26,179.0,45.0,-0.18594102288069903
2025-09-14,Gujarat,Ahmadabad,2,5.0,3.0,-0.22204766595336622
2025-09-14,Gujarat,Ahmedabad,33,146.0,166.0,-0.170305096726315
2025-09-14,Gujarat,Amreli,1,15.0,9.0,-0.21454376736865877
2025-09-14,Gujarat,Anand,8,123.0,17.0,-0.19297160753521825
2025-09-14,Gujarat,Bharuch,4,28.0,9.0,-0.21566582801155243
2025-09-14,Gujarat,Bhavnagar,2,31.0,33.0,-0.20139061031412647
2025-09-14,Gujarat,Dahod,3,16.0,14.0,-0.21520408570788174
2025-09-14,Gujarat,Gandhinagar,4,7.0,31.0,-0.20721007042989215
2025-09-14,Gujarat,Gir Somnath,1,10.0,20.0,-0.20802405840902438
2025-09-14,Gujarat,Jamnagar,17,20.0,17.0,-0.21672289382625387
2025-09-14,Gujarat,Junagadh,2,12.0,14.0,-0.21515259103754597
2025-09-14,Gujarat,Kheda,5,12.0,13.0,-0.21679332779493188
2025-09-14,Gujarat,Mahesana,4,27.0,20.0,-0.21107268684735836
2025-09-14,Gujarat,Mahisagar,2,8.0,4.0,-0.22083389807140785
2025-09-14,Gujarat,Panchmahals,4,11.0,18.0,-0.21319233338306448
2025-09-14,Gujarat,Patan,2,8.0,16.0,-0.21537667534111027
2025-09-14,Gujarat,Rajkot,3,15.0,21.0,-0.21306812241917616
2025-09-14,Gujarat,Sabarkantha,1,4.0,13.0,-0.2148351429267979
2025-09-14,Gujarat,Surat,79,403.0,244.0,-0.1475516165199861
2025-09-14,Gujarat,Surendra Nagar,4,15.0,2.0,-0.22119687775625724
2025-09-14,Gujarat,Tapi,1,3.0,0.0,-0.2261456385676765
2025-09-14,Gujarat,The Dangs,1,5.0,2.0,-0.22095972456273905
2025-09-14,Gujarat,Vadodara,18,169.0,84.0,-0.18270509156705794
2025-09-14,Gujarat,Valsad,10,63.0,10.0,-0.20450386071287724
2025-09-14,Haryana,Ambala,1,1.0,13.0,-0.21664333578196737
2025-09-14,Haryana,Bhiwani,2,6.0,20.0,-0.2131577930611941
2025-09-14,Haryana,Charkhi Dadri,2,0.0,13.0,-0.22034464780029545
2025-09-14,Haryana,Faridabad,67,52.0,76.0,-0.19125721960915493
2025-09-14,Haryana,Gurgaon,17,78.0,170.0,-0.16917159780901653
2025-09-14,Haryana,Hisar,14,46.0,58.0,-0.1998939233283999
2025-09-14,Haryana,Jhajjar,2,6.0,39.0,-0.2027180933871695
2025-09-14,Haryana,Jind,5,55.0,9.0,-0.2067058385965178
2025-09-14,Haryana,Kaithal,1,0.0,2.0,-0.22499524240983504
2025-09-14,Haryana,Mahendragarh,1,5.0,6.0,-0.21854781485972358
2025-09-14,Haryana,Mewat,8,1.0,25.0,-0.21915048762672712
2025-09-14,Haryana,Palwal,10,3.0,20.0,-0.21800984541154478
2025-09-14,Haryana,Panchkula,3,13.0,13.0,-0.21644025859055233
2025-09-14,Haryana,Panipat,4,22.0,11.0,-0.21546033397137548
2025-09-14,Haryana,Rewari,6,19.0,16.0,-0.21502976013148722
2025-09-14,Haryana,Rohtak,6,100.0,8.0,-0.19736770134254739
2025-09-14,Haryana,Sirsa,1,37.0,20.0,-0.20068208420435618
2025-09-14,Haryana,Sonipat,10,7.0,54.0,-0.20030913811951767
2025-09-14,Haryana,Yamuna Nagar,1,1.0,39.0,-0.20122868649801218
2025-09-14,Himachal Pradesh,Bilaspur,1,0.0,2.0,-0.22499524240983504
2025-09-14,Himachal Pradesh,Chamba,4,3.0,26.0,-0.21340062592917308
2025-09-14,Himachal Pradesh,Kangra,1,2.0,13.0,-0.2156541821959268
2025-09-14,Himachal Pradesh,Mandi,2,10.0,1.0,-0.2215485041165246
2025-09-14,Himachal Pradesh,Shimla,3,8.0,4.0,-0.22119035993840291
2025-09-14,Himachal Pradesh,Sirmaur,1,2.0,32.0,-0.20161332442718238
2025-09-14,Himachal Pradesh,Solan,1,4.0,3.0,-0.2195222782928265
2025-09-14,Himachal Pradesh,Una,1,0.0,3.0,-0.22282155023566613
2025-09-14,Jammu and Kashmir,Baramula,3,70.0,1.0,-0.19880347021318
2025-09-14,Jammu and Kashmir,Doda,1,2.0,1.0,-0.2225176749159174
2025-09-14,Jammu and Kashmir,Jammu,18,73.0,40.0,-0.20158022520454655
2025-09-14,Jammu and Kashmir,Kathua,5,26.0,18.0,-0.2120001011683667
2025-09-14,Jammu and Kashmir,Kishtwar,1,3.0,0.0,-0.2261456385676765
2025-09-14,Jammu and Kashmir,Kupwara,1,12.0,9.0,-0.2151773244487909
2025-09-14,Jammu and Kashmir,Punch,3,14.0,0.0,-0.22435289467183273
2025-09-14,Jammu and Kashmir,Rajouri,3,18.0,5.0,-0.21690246316498013
2025-09-14,Jammu and Kashmir,Ramban,2,2.0,1.0,-0.22559802532269702
2025-09-14,Jammu and Kashmir,Reasi,2,1.0,5.0,-0.22312598041240117
2025-09-14,Jammu and Kashmir,Samba,1,4.0,1.0,-0.22162180636775736
2025-09-14,Jammu and Kashmir,Shupiyan,13,7.0,0.0,-0.22671461464001297
2025-09-14,Jammu and Kashmir,Srinagar,6,47.0,4.0,-0.20891931019347898
2025-09-14,Jammu and Kashmir,Udhampur,3,19.0,4.0,-0.21745463570580564
2025-09-14,Jharkhand,Bokaro,11,19.0,49.0,-0.20124374222013836
2025-09-14,Jharkhand,Chatra,14,34.0,48.0,-0.2040994325806541
2025-09-14,Jharkhand,Deoghar,55,6.0,77.0,-0.19845721465093297
2025-09-14,Jharkhand,Dhanbad,45,125.0,49.0,-0.19463809038864044
2025-09-14,Jharkhand,Dumka,57,55.0,85.0,-0.19337424059773894
2025-09-14,Jharkhand,East Singhbhum,19,123.0,85.0,-0.18555711466953373
2025-09-14,Jharkhand,Garhwa,18,31.0,64.0,-0.20178021643009647
2025-09-14,Jharkhand,Giridih,130,140.0,116.0,-0.16041639124993656
2025-09-14,Jharkhand,Godda,7,14.0,107.0,-0.18194420735141154
2025-09-14,Jharkhand,Gumla,12,14.0,15.0,-0.21938865873691432
2025-09-14,Jharkhand,Hazaribag,2,5.0,6.0,-0.22192055371990949
2025-09-14,Jharkhand,Hazaribagh,18,20.0,63.0,-0.2000598392866355
2025-09-14,Jharkhand,Jamtara,35,15.0,0.0,-0.22123130324172863
2025-09-14,Jharkhand,Khunti,7,89.0,15.0,-0.19988304217648473
2025-09-14,Jharkhand,Koderma,9,19.0,16.0,-0.21563146461479005
2025-09-14,Jharkhand,Latehar,4,6.0,33.0,-0.20694211021506187
2025-09-14,Jharkhand,Lohardaga,4,17.0,1.0,-0.21995831972693058
2025-09-14,Jharkhand,Pakaur,9,0.0,1.0,-0.22626455547045476
2025-09-14,Jharkhand,Pakur,46,3.0,18.0,-0.2140706334625163
2025-09-14,Jharkhand,Palamu,42,7.0,11.0,-0.2146845377173236
2025-09-14,Jharkhand,Pashchimi Singhbhum,2,1.0,9.0,-0.22250085737731257
2025-09-14,Jharkhand,Purbi Singhbhum,7,39.0,1.0,-0.21323026319643124
2025-09-14,Jharkhand,Ramgarh,4,20.0,34.0,-0.20343037062765934
2025-09-14,Jharkhand,Ranchi,36,177.0,62.0,-0.18731704775344055
2025-09-14,Jharkhand,Sahebganj,18,7.0,43.0,-0.20799172456344334
2025-09-14,Jharkhand,Seraikela-Kharsawan,2,38.0,21.0,-0.20604808803958263
2025-09-14,Jharkhand,Seraikela-kharsawan,2,6.0,1.0,-0.22309496011848734
2025-09-14,Jharkhand,Simdega,2,5.0,7.0,-0.22173910438478522
2025-09-14,Jharkhand,West Singhbhum,6,15.0,62.0,-0.19460490409704384
2025-09-14,Karnataka,Bagalkot,14,43.0,20.0,-0.21211221639038202
2025-09-14,Karnataka,Ballari,6,9.0,2.0,-0.22158275933050658
2025-09-14,Karnataka,Bangalore,42,340.0,67.0,-0.16664412085170732
2025-09-14,Karnataka,Bangalore Rural,6,19.0,14.0,-0.21503926661902856
2025-09-14,Karnataka,Belagavi,25,92.0,33.0,-0.20106209640764372
2025-09-14,Karnataka,Belgaum,27,92.0,43.0,-0.19932177478802998
2025-09-14,Karnataka,Bellary,10,7.0,10.0,-0.2196737147776826
2025-09-14,Karnataka,Bengaluru,166,684.0,101.0,-0.12167379514361776
2025-09-14,Karnataka,Bidar,9,38.0,11.0,-0.21361907481250753
2025-09-14,Karnataka,Bijapur,6,19.0,4.0,-0.21722567509952767
2025-09-14,Karnataka,Chamrajanagar,3,11.0,9.0,-0.2185292355506353
2025-09-14,Karnataka,Chickmagalur,1,5.0,2.0,-0.22095972456273905
2025-09-14,Karnataka,Chikkaballapur,6,19.0,1.0,-0.21809689966729795
2025-09-14,Karnataka,Chitradurga,6,29.0,6.0,-0.21656578375028585
2025-09-14,Karnataka,Dakshina Kannada,17,137.0,7.0,-0.19680075679065567
2025-09-14,Karnataka,Davanagere,1,15.0,0.0,-0.22014574641830081
2025-09-14,Karnataka,Davangere,8,126.0,5.0,-0.1904347993697113
2025-09-14,Karnataka,Dharwad,22,127.0,18.0,-0.19773396910208968
2025-09-14,Karnataka,Gadag,15,31.0,6.0,-0.21814546550026415
2025-09-14,Karnataka,Gulbarga,14,47.0,8.0,-0.2137816481211126
2025-09-14,Karnataka,Hasan,2,2.0,1.0,-0.22559802532269702
2025-09-14,Karnataka,Hassan,3,19.0,7.0,-0.21720636045115405
2025-09-14,Karnataka,Haveri,19,50.0,20.0,-0.21092054501259427
2025-09-14,Karnataka,Kalaburagi,15,97.0,16.0,-0.20204771634143887
2025-09-14,Karnataka,Kodagu,1,5.0,3.0,-0.21885272160838842
2025-09-14,Karnataka,Kolar,4,19.0,1.0,-0.21828906915173601
2025-09-14,Karnataka,Koppal,10,22.0,2.0,-0.21923695371703927
2025-09-14,Karnataka,Mandya,12,44.0,1.0,-0.2122433483189884
2025-09-14,Karnataka,Mysore,6,51.0,6.0,-0.20760441642182376
2025-09-14,Karnataka,Mysuru,6,77.0,15.0,-0.1993797793418488
2025-09-14,Karnataka,Raichur,20,101.0,16.0,-0.20346583589377287
2025-09-14,Karnataka,Ramanagar,4,14.0,0.0,-0.2241123262392034
2025-09-14,Karnataka,Shimoga,9,74.0,5.0,-0.2003233384997904
2025-09-14,Karnataka,Shivamogga,5,67.0,2.0,-0.2007791987444879
2025-09-14,Karnataka,Tumakuru,3,21.0,8.0,-0.2175532418210807
2025-09-14,Karnataka,Tumkur,8,38.0,8.0,-0.2153788727357261
2025-09-14,Karnataka,Uttara Kannada,7,24.0,6.0,-0.21802946236079607
2025-09-14,Karnataka,Vijayanagara,2,2.0,4.0,-0.2235710600971062
2025-09-14,Karnataka,Vijayapura,6,26.0,14.0,-0.2141698370868902
2025-09-14,Karnataka,Yadgir,12,39.0,6.0,-0.21543414639016495
2025-09-14,Karnataka,yadgir,2,4.0,0.0,-0.22892669997087145
2025-09-14,Kerala,Ernakulam,11,31.0,4.0,-0.2164618024706546
2025-09-14,Kerala,Kannur,3,3.0,4.0,-0.2229750360798486
2025-09-14,Kerala,Kollam,1,19.0,2.0,-0.21444252518482598
2025-09-14,Kerala,Palakkad,3,20.0,2.0,-0.21859416891516498
2025-09-14,Kerala,Thiruvananthapuram,1,4.0,6.0,-0.21914112706813849
2025-09-14,Kerala,Thrissur,1,4.0,1.0,-0.22162180636775736
2025-09-14,Madhya Pradesh,Alirajpur,3,1.0,5.0,-0.22337366783079882
2025-09-14,Madhya Pradesh,Anuppur,1,1.0,0.0,-0.22761319769782196
2025-09-14,Madhya Pradesh,Ashok Nagar,17,68.0,10.0,-0.2069155336573647
2025-09-14,Madhya Pradesh,Betul,17,4.0,7.0,-0.22331909815731948
2025-09-14,Madhya Pradesh,Bhind,34,70.0,9.0,-0.2050742611603139
2025-09-14,Madhya Pradesh,Bhopal,35,88.0,10.0,-0.20308908071721682
2025-09-14,Madhya Pradesh,Chhatarpur,35,9.0,15.0,-0.2161540465676145
2025-09-14,Madhya Pradesh,Damoh,3,8.0,10.0,-0.2180383741603923
2025-09-14,Madhya Pradesh,Dewas,9,72.0,9.0,-0.2033591343538012
2025-09-14,Madhya Pradesh,Guna,13,67.0,11.0,-0.20479380453394436
2025-09-14,Madhya Pradesh,Gwalior,13,7.0,7.0,-0.22095825255611468
2025-09-14,Madhya Pradesh,Hoshangabad,1,8.0,1.0,-0.21886179102934217
2025-09-14,Madhya Pradesh,Indore,126,164.0,59.0,-0.16375586521380953
2025-09-14,Madhya Pradesh,Jabalpur,4,10.0,9.0,-0.21909417129723852
2025-09-14,Madhya Pradesh,Jhabua,1,0.0,27.0,-0.2078242942905834
2025-09-14,Madhya Pradesh,Katni,19,1.0,25.0,-0.22032100151501727
2025-09-14,Madhya Pradesh,Khandwa,4,36.0,0.0,-0.21463491852498257
2025-09-14,Madhya Pradesh,Khargone,4,12.0,8.0,-0.2193669715273171
2025-09-14,Madhya Pradesh,Maihar,1,1.0,2.0,-0.22336250653464457
2025-09-14,Madhya Pradesh,Mandla,1,0.0,2.0,-0.22499524240983504
2025-09-14,Madhya Pradesh,Mandsaur,12,22.0,15.0,-0.21776014804456667
2025-09-14,Madhya Pradesh,Morena,1,5.0,8.0,-0.2184863798975013
2025-09-14,Madhya Pradesh,Narsinghpur,8,3.0,5.0,-0.22163773920469199
2025-09-14,Madhya Pradesh,Neemuch,1,6.0,2.0,-0.22021761890006636
2025-09-14,Madhya Pradesh,Panna,56,7.0,14.0,-0.2096233967112392
2025-09-14,Madhya Pradesh,Raisen,11,41.0,4.0,-0.21261303220537908
2025-09-14,Madhya Pradesh,Rajgarh,10,17.0,0.0,-0.22355793455999284
2025-09-14,Madhya Pradesh,Ratlam,1,1.0,3.0,-0.2211940600489405
2025-09-14,Madhya Pradesh,Rewa,33,62.0,10.0,-0.2046754685961375
2025-09-14,Madhya Pradesh,Sagar,42,94.0,7.0,-0.20220245598090392
2025-09-14,Madhya Pradesh,Satna,26,10.0,27.0,-0.21329714272378958
2025-09-14,Madhya Pradesh,Sehore,2,3.0,11.0,-0.21825893805654822
2025-09-14,Madhya Pradesh,Seoni,2,1.0,6.0,-0.2239185659992024
2025-09-14,Madhya Pradesh,Shahdol,1,4.0,0.0,-0.2257707744662248
2025-09-14,Madhya Pradesh,Shajapur,2,4.0,1.0,-0.22465915654710972
2025-09-14,Madhya Pradesh,Shivpuri,13,42.0,13.0,-0.21270610444213262
2025-09-14,Madhya Pradesh,Sidhi,3,4.0,3.0,-0.22287385087944128
2025-09-14,Madhya Pradesh,Singrauli,5,3.0,4.0,-0.22162923632859566
2025-09-14,Madhya Pradesh,Tikamgarh,13,4.0,11.0,-0.21993505958339243
2025-09-14,Madhya Pradesh,Ujjain,5,5.0,8.0,-0.22145950836402978
2025-09-14,Madhya Pradesh,Umaria,12,22.0,2.0,-0.2198328938804276
2025-09-14,Madhya Pradesh,Vidisha,3,5.0,6.0,-0.22227587319254832
2025-09-14,Madhya Pradesh,West Nimar,1,2.0,0.0,-0.22665565534014936
2025-09-14,Maharashtra,Ahmadnagar,46,2028.0,19.0,-0.03958890755742517
2025-09-14,Maharashtra,Amravati,3,157.0,7.0,-0.18104441753799716
2025-09-14,Maharashtra,Aurangabad,62,359.0,14.0,-0.15956160673173142
2025-09-14,Maharashtra,Beed,1,291.0,7.0,-0.15363994980240298
2025-09-14,Maharashtra,Bhandara,2,5.0,1.0,-0.22399970450433276
2025-09-14,Maharashtra,Buldana,12,13.0,1.0,-0.22149767985265983
2025-09-14,Maharashtra,Buldhana,17,113.0,1.0,-0.19936639406575146
2025-09-14,Maharashtra,Chandrapur,2,5.0,6.0,-0.22192055371990949
2025-09-14,Maharashtra,Chatrapati Sambhaji Nagar,3,1.0,0.0,-0.23067801841630897
2025-09-14,Maharashtra,Chhatrapati Sambhajinagar,2,4.0,15.0,-0.2171055810595806
2025-09-14,Maharashtra,Dhule,8,61.0,8.0,-0.20743710004102422
2025-09-14,Maharashtra,Gadchiroli,2,0.0,1.0,-0.22772042498871303
2025-09-14,Maharashtra,Hingoli,1,21.0,0.0,-0.21656396676262646
2025-09-14,Maharashtra,Jalgaon,14,268.0,34.0,-0.16503630297710542
2025-09-14,Maharashtra,Jalna,2,47.0,6.0,-0.20805019663703178
2025-09-14,Maharashtra,Kolhapur,23,930.0,7.0,-0.09976158716156425
2025-09-14,Maharashtra,Latur,10,109.0,12.0,-0.19681384889747378
2025-09-14,Maharashtra,Mumbai,76,480.0,20.0,-0.15125292012004932
2025-09-14,Maharashtra,Mumbai City,10,45.0,14.0,-0.21107433548594529
2025-09-14,Maharashtra,Mumbai Suburban,39,268.0,39.0,-0.17604746372058216
2025-09-14,Maharashtra,Mumbai( Sub Urban ),5,8.0,1.0,-0.22162661454476373
2025-09-14,Maharashtra,Nagpur,53,296.0,18.0,-0.16939156703379687
2025-09-14,Maharashtra,Nanded,16,280.0,7.0,-0.16790901169056865
2025-09-14,Maharashtra,Nandurbar,4,56.0,0.0,-0.20789121613668643
2025-09-14,Maharashtra,Nashik,48,716.0,36.0,-0.12444774014645116
2025-09-14,Maharashtra,Osmanabad,2,45.0,4.0,-0.2083811353219941
2025-09-14,Maharashtra,Palghar,31,159.0,74.0,-0.1885253796199764
2025-09-14,Maharashtra,Parbhani,2,20.0,12.0,-0.21388376246227397
2025-09-14,Maharashtra,Pune,98,682.0,127.0,-0.14941878199733227
2025-09-14,Maharashtra,Raigad,6,8.0,31.0,-0.20885841758383034
2025-09-14,Maharashtra,Raigarh,11,127.0,11.0,-0.19353656616928017
2025-09-14,Maharashtra,Ratnagiri,9,693.0,5.0,-0.11060252174228546
2025-09-14,Maharashtra,Sangli,4,182.0,3.0,-0.17430454476326762
2025-09-14,Maharashtra,Satara,13,342.0,9.0,-0.1517949032850739
2025-09-14,Maharashtra,Sindhudurg,1,98.0,1.0,-0.18870168152551897
2025-09-14,Maharashtra,Solapur,9,439.0,12.0,-0.1386517017027299
2025-09-14,Maharashtra,Thane,179,1279.0,248.0,-0.081565555713697
2025-09-14,Maharashtra,Washim,2,42.0,10.0,-0.20831355626304288
2025-09-14,Manipur,Bishnupur,7,52.0,0.0,-0.21065060367927468
2025-09-14,Manipur,Churachandpur,2,1.0,0.0,-0.23043570703025223
2025-09-14,Manipur,Imphal East,5,62.0,14.0,-0.20240722226015406
2025-09-14,Manipur,Imphal West,5,43.0,6.0,-0.21121410142268204
2025-09-14,Manipur,Senapati,4,4.0,0.0,-0.22884015032172828
2025-09-14,Manipur,Tamenglong,1,2.0,1.0,-0.2225176749159174
2025-09-14,Manipur,Thoubal,2,80.0,20.0,-0.19442598297271718
2025-09-14,Meghalaya,East Khasi Hills,10,13.0,3.0,-0.2206540355147737
2025-09-14,Mizoram,Lawngtlai,2,27.0,0.0,-0.21880399402437234
2025-09-14,Nagaland,Shamator,4,2.0,14.0,-0.21879635840213607
2025-09-14,Nagaland,Tuensang,10,3.0,0.0,-0.22815743631376167
2025-09-14,Odisha,Angul,9,39.0,6.0,-0.21472138632962445
2025-09-14,Odisha,Balangir,5,4.0,10.0,-0.2195211523623829
2025-09-14,Odisha,Baleswar,5,33.0,6.0,-0.21515939988678462
2025-09-14,Odisha,Bargarh,1,34.0,9.0,-0.207840926873742
2025-09-14,Odisha,Baudh,1,0.0,0.0,-0.2295016276029896
2025-09-14,Odisha,Bhadrak,7,21.0,9.0,-0.21855069193469195
2025-09-14,Odisha,Boudh,2,19.0,0.0,-0.22096058246496197
2025-09-14,Odisha,Cuttack,8,37.0,10.0,-0.2134938639257385
2025-09-14,Odisha,Debagarh,3,14.0,0.0,-0.22435289467183273
2025-09-14,Odisha,Dhenkanal,2,8.0,6.0,-0.22036750141081496
2025-09-14,Odisha,Gajapati,1,1.0,2.0,-0.22336250653464457
2025-09-14,Odisha,Ganjam,6,45.0,21.0,-0.20743074682125867
2025-09-14,Odisha,JAJPUR,1,5.0,4.0,-0.21862902026816627
2025-09-14,Odisha,Jagatsinghapur,2,6.0,3.0,-0.2212995690825897
2025-09-14,Odisha,Jajapur,2,12.0,5.0,-0.21885974710060252
2025-09-14,Odisha,Jharsuguda,2,20.0,4.0,-0.21724141826772442
2025-09-14,Odisha,Kalahandi,1,13.0,33.0,-0.19894688455262732
2025-09-14,Odisha,Kandhamal,1,3.0,1.0,-0.22200132520268878
2025-09-14,Odisha,Kendrapara,1,27.0,5.0,-0.21007089409256596
2025-09-14,Odisha,Kendujhar,10,29.0,9.0,-0.21729718212265503
2025-09-14,Odisha,Khorda,10,63.0,2.0,-0.20404574730533392
2025-09-14,Odisha,Khordha,1,15.0,2.0,-0.21764250976984534
2025-09-14,Odisha,Koraput,15,17.0,4.0,-0.21984719869349034
2025-09-14,Odisha,Malkangiri,3,1.0,11.0,-0.2204371696775853
2025-09-14,Odisha,Mayurbhanj,4,34.0,22.0,-0.20817680719575915
2025-09-14,Odisha,Nabarangapur,4,6.0,10.0,-0.21897713017271964
2025-09-14,Odisha,Nayagarh,3,10.0,3.0,-0.22049166728191588
2025-09-14,Odisha,Nuapada,12,27.0,0.0,-0.22164370335569278
2025-09-14,Odisha,Puri,3,8.0,6.0,-0.22072445359773207
2025-09-14,Odisha,Rayagada,3,32.0,25.0,-0.20851550036952443
2025-09-14,Odisha,Sonapur,2,5.0,1.0,-0.22399970450433276
